10005,12.0
10016,25.27777778
10018,5.3888888889999995
10019,6.8888888889999995
10022,6.333333334
10023,13.666666661999999
10025,7.1111111110000005
10026,20.555555558000002
10027,21.055555554
10028,4.777777778
10029,3.7777777780000004
10030,4.055555556
10032,7.555555556
10033,21.222222221
10035,1.277777778
10038,0.166666667
1007,0.111111111
10075,0.0
10078,0.444444445
1008,0.0
1009,0.055555556
1010,0.166666667
1011,0.5
10115,2.0
10120,1.388888889
10127,6.055555556
10128,5.277777778
10129,32.61111111300001
1013,8.222222222000001
10130,0.7222222229999999
10131,0.111111111
10144,0.222222222
10145,9.722222222
10147,1.388888889
1015,0.5555555560000001
10157,0.111111111
10158,0.5
10159,2.444444444
1016,2.111111111
10160,0.222222222
1018,0.611111111
1019,0.7777777779999999
10197,0.222222222
10214,0.0
10215,0.0
10222,0.333333333
10246,1.5555555559999998
10248,0.833333333
10249,1.277777778
10250,0.38888888899999996
10251,0.333333333
10252,46.5
10254,0.166666667
10255,2.444444444
10256,0.38888888899999996
10257,0.111111111
10258,0.222222222
10259,0.444444444
10260,1.333333333
10261,0.5555555560000001
10262,0.111111111
10263,0.333333333
10264,0.7777777779999999
10265,1.4444444440000002
10266,0.055555556
10267,0.055555556
10271,0.38888888899999996
10364,3.833333333
10370,2.055555556
10371,0.333333333
10372,0.27777777800000003
10373,0.0
10374,0.0
10375,1.222222222
10376,0.222222222
10377,2.722222222
10378,1.888888889
10380,0.5
10381,0.5
10382,1.333333333
10383,1.222222222
10384,0.0
10386,0.38888888899999996
10387,0.333333333
10388,0.666666667
10389,0.055555556
10390,0.27777777800000003
10391,0.055555556
1043,0.0
1044,0.0
1045,0.0
1046,0.0
10464,3.5
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
10518,0.055555556
1052,0.0
1053,0.0
1054,0.0
1055,0.0
10550,0.0
10552,1.0555555559999998
1056,0.0
1057,0.0
10579,1.222222222
1058,0.0
10582,2.222222222
10583,0.666666667
10584,3.722222222
10585,3.833333333
10587,0.222222222
10588,0.111111111
1059,0.0
10592,39.5
10593,0.0
1060,0.0
1061,0.0
1062,0.0
10628,1.8333333330000001
10629,15.5
1063,0.0
1066,0.0
10664,1.333333333
10665,0.166666667
10666,0.5555555560000001
10667,5.555555556
10668,1.7222222219999999
1067,0.0
1068,0.0
1069,0.0
1070,0.0
10700,4.388888889
1071,0.0
1072,0.0
1073,0.0
1074,0.0
10748,2.722222222
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1080,0.0
10815,1.4444444440000002
10828,6.666666667
1083,0.0
10831,1.111111111
1085,0.0
10881,9.888888889
10884,18.055555556
10885,53.333333337
10886,43.944444448999995
10888,4.777777777000001
10889,1.722222222
10890,18.277777776
10892,8.388888889
10894,5.611111112
10895,0.833333333
10899,1.0
1090,0.055555556
10902,3.722222222
10903,6.999999999
10905,7.722222222000001
10906,16.055555556
10907,25.722222222
10908,37.777777778
10909,39.499999996999996
1091,0.055555556
10910,58.5
10913,9.444444445
10914,24.222222222
10915,44.11111111
10916,8.833333334
10918,16.333333333000002
10919,13.444444443999998
1092,0.0
10920,36.833333333
10921,22.333333334000002
10922,13.277777778
10923,21.666666665999998
10924,24.5
1093,0.055555556
10930,0.0
10932,1.0555555559999998
10934,0.0
10935,0.444444444
10936,0.0
10937,1.555555556
10939,1.2777777780000001
1094,0.0
10940,6.888888889
10941,3.055555555
10942,2.055555555
10943,1.777777778
10946,5.3888888889999995
10947,25.166666661999997
10948,11.166666666000001
1095,0.0
10950,7.777777778000001
10951,14.5
10952,13.111111110999998
10953,6.777777777000001
10954,6.166666666
10956,1.4444444450000002
10957,6.833333333000001
10958,15.111111112000001
1096,0.0
10961,27.611111111
10962,23.555555559
10963,77.444444449
10964,20.888888889
10965,5.444444445
10966,14.5
10968,4.388888889
10969,4.444444444
1097,0.0
10972,0.333333333
10975,3.333333333
10976,0.0
10977,0.944444444
10978,0.944444444
10979,8.444444444
1098,0.166666667
10981,6.555555556
10982,4.388888888
10983,2.0555555549999998
10984,0.6111111109999999
10988,23.44444445
10989,7.277777778
1099,0.0
10991,3.888888889
10992,0.888888889
10994,4.944444444999999
10995,1.3333333340000002
10999,11.111111111
1100,0.0
11001,1.166666666
11003,6.166666666
11005,7.833333333
11006,4.166666666
11007,0.055555556
11009,5.944444444
1101,0.0
11010,0.444444445
11011,0.666666667
11013,0.666666667
11015,0.111111111
11016,2.1111111119999997
11017,0.166666667
11021,0.055555556
11026,1.111111111
11027,3.833333333
1103,0.0
11031,1.7777777780000001
11032,2.333333333
11033,1.611111111
11034,2.444444444
11035,1.0555555559999998
11036,2.888888889
11038,1.0
11039,0.166666667
1104,0.0
11040,0.5
11041,0.111111111
11042,0.944444444
11043,0.7222222220000001
11044,1.111111111
11045,2.555555556
11046,0.055555556
11047,0.5
11048,1.8333333330000001
11049,0.27777777800000003
1105,0.0
11050,0.0
11051,0.0
11052,0.444444444
11053,0.222222222
11054,0.38888888899999996
11055,0.0
11056,0.0
11057,2.0
1106,0.0
11065,0.666666667
11068,0.5
1107,0.0
11070,0.0
11071,0.222222222
11072,0.444444444
11073,0.111111111
11075,0.0
11076,0.111111111
11077,2.277777778
11078,0.5
11079,1.5
1108,0.0
11080,1.0
11081,2.166666667
11082,0.5555555560000001
11083,0.666666667
11084,0.0
11088,12.38888889
1109,0.0
11092,12.166666667000001
11098,0.111111111
11099,0.111111111
1110,0.0
11100,0.8888888890000001
11101,2.277777778
11102,0.166666667
11105,3.444444444
11106,1.8333333330000001
11107,2.444444444
11108,1.555555555
11109,7.333333333
1111,0.0
11110,7.444444444
11111,30.222222218000002
11114,16.944444442
11115,7.722222222
11116,2.333333333
11117,7.833333333000001
11118,3.555555556
11119,8.333333333
1112,0.0
11121,6.277777778
11123,0.0
11126,0.333333333
11127,0.666666667
11128,1.0
11129,0.166666667
1113,0.0
11130,0.0
11134,0.27777777800000003
11135,0.444444444
11137,0.055555556
11138,0.0
11139,0.166666667
1114,0.0
11140,0.111111111
11141,0.055555556
11142,1.0
11143,1.888888889
11145,3.888888889
11147,0.0
1115,0.0
11152,0.944444444
11153,10.22222222
11154,0.0
1116,0.0
11161,0.0
11163,0.222222222
11165,0.222222222
11166,0.0
11167,0.0
11168,0.0
11169,0.0
1117,1.166666667
11171,0.111111111
11172,0.0
11175,0.0
11176,0.0
11177,0.0
11178,0.166666667
11179,4.5
1118,0.0
11180,0.666666667
11186,87.777777771
1119,0.0
11194,35.555555551
11196,8.333333332999999
11197,1.0555555559999998
11198,2.722222222
11199,1.7777777780000001
1120,0.0
11200,1.5
11202,0.0
11204,0.055555556
11205,0.833333333
11206,0.111111111
11207,0.111111111
11208,0.8888888890000001
1121,0.833333333
11211,2.388888889
11212,0.27777777800000003
11213,4.777777778
11214,1.611111111
11215,1.222222222
11216,37.166666661
1122,0.111111111
1123,0.0
1125,32.611111113
11254,1.0
11257,0.0
11258,0.0
11259,0.111111111
11261,0.0
11262,0.7777777779999999
11263,0.0
11264,0.0
11266,0.0
11267,0.055555556
11268,0.166666667
11270,0.111111111
11274,11.611111111
1129,0.0
1131,0.0
11324,18.499999999
1135,6.555555556
1136,0.5
1137,0.7222222220000001
11373,1.8333333330000001
1138,0.111111111
1140,4.222222222
1141,4.444444444
1142,4.166666667
11425,0.7777777779999999
1144,6.944444444
1145,1.5555555559999998
1146,5.3888888889999995
1149,4.222222222
1150,31.166666671
1151,5.944444444
1152,17.222222226
1153,11.222222222
1154,12.166666667000001
11548,3.611111111
1155,26.777777774
1156,1.5
1158,2.222222222
11581,5.722222222
11583,0.833333333
11584,1.7777777780000001
11585,6.722222222
11586,1.277777778
11587,1.388888889
11588,6.444444444
1159,2.777777778
11607,7.666666667
11608,0.055555556
11611,0.166666667
11612,0.0
11613,0.0
11614,0.0
11615,0.055555556
11622,2.777777778
11623,1.333333333
11624,0.5
